split,sent_id,token_id,token,lemma,upos,head,deprel
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,1,Це,це,PRON,6,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,2,не,не,PART,4,advmod:neg
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,3,до,до,ADP,4,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,4,всіх,весь,DET,6,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,5,далеко,далеко,ADV,4,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,6,стосується,стосуватися,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,7,",",",",PUNCT,12,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,8,але,але,CCONJ,12,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,9,взагалі,взагалі,ADV,12,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,10,до,до,ADP,12,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,11,загальної,загальний,ADJ,12,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,12,атмосфери,атмосфера,NOUN,4,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s3,13,.,.,PUNCT,6,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,1,Я,я,PRON,3,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,2,не,не,PART,3,advmod:neg
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,3,беру,брати,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,4,тих,той,PRON,3,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,5,",",",",PUNCT,7,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,6,які,який,PRON,7,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,7,займають,займати,VERB,4,acl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,8,одну,один,NUM,12,det
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,9,і,і,CCONJ,8,fixed
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,10,ту,той,DET,8,fixed
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,11,ж,ж,PART,8,fixed
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,12,позицію,позиція,NOUN,7,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,13,постійно,постійно,ADV,7,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s4,14,.,.,PUNCT,3,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,1,Чесно,чесно,ADV,4,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,2,і,і,CCONJ,3,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,3,відкрито,відкрито,ADV,1,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,4,сказати,сказати,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,5,про,про,ADP,6,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,6,причини,причина,NOUN,4,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,7,того,те,PRON,6,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,8,",",",",PUNCT,10,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,9,що,що,SCONJ,10,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,10,призвело,призвести,VERB,7,acl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,11,до,до,ADP,12,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,12,збурення,збурення,NOUN,10,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,13,суспільства,суспільство,NOUN,12,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,14,",",",",PUNCT,18,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,15,а,а,CCONJ,18,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,16,це,це,PRON,18,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,17,-,-,PUNCT,18,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,18,непрозорість,непрозорість,NOUN,7,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,19,рішень,рішення,NOUN,18,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,20,та,та,CCONJ,21,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,21,дій,дія,NOUN,19,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,22,",",",",PUNCT,23,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,23,безвідповідальність,безвідповідальність,NOUN,18,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,24,тих,той,DET,23,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,25,",",",",PUNCT,27,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,26,хто,хто,PRON,27,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,27,повинен,повинний,ADJ,24,acl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,28,відповідати,відповідати,VERB,27,xcomp
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,29,за,за,ADP,30,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,30,рішення,рішення,NOUN,28,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,31,та,та,CCONJ,32,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,32,дії,дія,NOUN,30,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,33,",",",",PUNCT,35,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,34,але,але,CCONJ,35,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,35,сповідує,сповідувати,VERB,27,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,36,принцип,принцип,NOUN,35,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,37,"""","""",PUNCT,40,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,38,Переможців,переможець,NOUN,40,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,39,не,не,PART,40,advmod:neg
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,40,судять,судити,VERB,36,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,41,"""","""",PUNCT,40,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s5,42,.,.,PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,1,Влада,влада,NOUN,2,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,2,розійшлась,розійтися,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,3,з,з,ADP,4,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,4,народом,народ,NOUN,2,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,5,",",",",PUNCT,6,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,6,політика,політика,NOUN,2,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,7,з,з,ADP,8,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,8,мораллю,мораль,NOUN,6,orphan
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s6,9,.,.,PUNCT,2,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,1,Ми,ми,PRON,6,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,2,",",",",PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,3,Верховна,верховний,ADJ,4,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,4,Рада,рада,NOUN,1,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,5,",",",",PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,6,несемо,нести,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,7,відповідальність,відповідальність,NOUN,6,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,8,за,за,ADP,10,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,9,все,все,DET,10,det
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,10,те,те,PRON,7,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,11,",",",",PUNCT,13,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,12,що,що,SCONJ,13,mark
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,13,відбувається,відбуватися,VERB,10,acl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,14,в,в,ADP,15,case
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,15,країні,країна,NOUN,13,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s7,16,.,.,PUNCT,6,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,1,Бо,бо,SCONJ,3,mark
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,2,ми,ми,PRON,3,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,3,повинні,повинний,ADJ,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,4,своєчасно,своєчасно,ADV,10,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,5,відверто,відверто,ADV,10,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,6,принципово,принципово,ADV,10,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,7,",",",",PUNCT,8,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,8,принаймні,принаймні,ADV,10,parataxis
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,9,",",",",PUNCT,8,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,10,ставити,ставити,VERB,3,xcomp
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,11,питання,питання,NOUN,10,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,12,і,і,CCONJ,13,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,13,приймати,приймати,VERB,10,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,14,рішення,рішення,NOUN,13,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p22.lang1.s8,15,.,.,PUNCT,3,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,1,Ми,ми,PRON,5,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,2,",",",",PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,3,Верховна,верховний,ADJ,4,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,4,Рада,рада,NOUN,1,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,5,несемо,нести,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,6,відповідальність,відповідальність,NOUN,5,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,7,за,за,ADP,8,case
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,8,Закон,закон,NOUN,6,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,9,"""","""",PUNCT,11,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,10,Про,про,ADP,11,case
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,11,вибори,вибори,NOUN,8,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,12,Президента,президент,NOUN,11,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,13,"""","""",PUNCT,11,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,14,який,який,PRON,16,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,15,ми,ми,PRON,16,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,16,прийняли,прийняти,VERB,8,acl:relcl
train,ParlaMint-UA_2004-11-27-m0.u23.p23.lang1.s1,17,.,.,PUNCT,5,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,1,Ми,ми,PRON,5,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,2,",",",",PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,3,Верховна,верховний,ADJ,4,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,4,Рада,рада,NOUN,1,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,5,несемо,нести,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,6,відповідальність,відповідальність,NOUN,5,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,7,за,за,ADP,8,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,8,склад,склад,NOUN,6,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,9,ЦВК,ЦВК,NOUN,8,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,10,",",",",PUNCT,16,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,11,а,а,CCONJ,16,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,12,відтак,відтак,ADV,16,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,13,і,і,PART,16,discourse
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,14,за,за,ADP,16,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,15,його,його,DET,16,det
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,16,дії,дія,NOUN,8,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,17,",",",",PUNCT,34,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,18,хоча,хоча,CCONJ,34,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,19,жодних,жодний,DET,20,det
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,20,важелів,важіль,NOUN,34,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,21,впливу,вплив,NOUN,20,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,22,на,на,ADP,23,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,23,ЦВК,ЦВК,NOUN,21,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,24,ми,ми,PRON,34,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,25,в,в,ADP,26,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,26,Законі,закон,NOUN,34,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,27,"""","""",PUNCT,29,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,28,Про,про,ADP,29,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,29,вибори,вибори,NOUN,26,appos
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,30,Президента,президент,NOUN,29,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,31,України,Україна,PROPN,30,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,32,"""","""",PUNCT,29,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,33,не,не,PART,34,advmod:neg
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,34,передбачили,передбачити,VERB,5,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s1,35,.,.,PUNCT,5,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,1,Тим,те,PRON,8,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,2,більше,більше,ADV,1,fixed
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,3,",",",",PUNCT,2,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,4,що,що,SCONJ,1,fixed
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,5,в,в,ADP,6,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,6,цьому,це,PRON,8,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,7,нам,ми,PRON,8,iobj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,8,допомогла,допомогти,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,9,група,група,NOUN,8,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,10,народних,народний,ADJ,11,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,11,депутатів,депутат,NOUN,9,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,12,",",",",PUNCT,17,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,13,які,який,PRON,17,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,14,за,за,ADP,15,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,15,вказівкою,вказівка,NOUN,17,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,16,Банкової,Банкова,PROPN,15,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,17,ініціювали,ініціювати,VERB,11,acl:relcl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,18,звернення,звернення,NOUN,17,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,19,до,до,ADP,21,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,20,Конституційного,конституційний,ADJ,21,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,21,Суду,суд,NOUN,18,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,22,-,-,PUNCT,23,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,23,бачите,бачити,VERB,8,parataxis
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,24,",",",",PUNCT,25,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,25,припекло,припекти,VERB,23,parataxis
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,26,",",",",PUNCT,25,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,27,всі,весь,DET,28,det
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,28,питання,питання,NOUN,29,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,29,вирішили,вирішити,VERB,23,parataxis
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,30,і,і,CCONJ,32,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,31,тепер,тепер,ADV,32,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,32,потрібно,потрібно,ADV,29,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,33,було,бути,AUX,32,cop
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,34,знівелювати,знівелювати,VERB,32,csubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,35,вплив,вплив,NOUN,34,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,36,Верховної,верховний,ADJ,37,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,37,Ради,рада,NOUN,35,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,38,за,за,ADP,39,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,39,контролем,контроль,NOUN,35,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,40,за,за,ADP,42,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,41,виборчим,виборчий,ADJ,42,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,42,процесом,процес,NOUN,39,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s2,43,.,.,PUNCT,8,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,1,І,і,CCONJ,4,cc
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,2,Конституційний,конституційний,ADJ,3,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,3,Суд,суд,NOUN,4,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,4,прийняв,прийняти,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,5,рішення,рішення,NOUN,4,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,6,",",",",PUNCT,9,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,7,яке,який,PRON,9,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,8,фактично,фактично,ADV,9,advmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,9,унеможливлює,унеможливлювати,VERB,5,acl:relcl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,10,",",",",PUNCT,11,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,11,унеможливлює,унеможливлювати,VERB,9,conj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,12,здійснення,здійснення,NOUN,11,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,13,парламентського,парламентський,ADJ,14,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,14,контролю,контроль,NOUN,12,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,15,за,за,ADP,16,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,16,ЦВК,ЦВК,NOUN,14,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,17,без,без,ADP,18,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,18,згоди,згода,NOUN,12,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,19,ЦВК,ЦВК,NOUN,18,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s3,20,.,.,PUNCT,4,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,1,Бо,бо,SCONJ,15,mark
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,2,без,без,ADP,3,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,3,згоди,згода,NOUN,15,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,4,ЦВК,ЦВК,NOUN,3,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,5,представники,представник,NOUN,15,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,6,ЦВК,ЦВК,NOUN,5,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,7,",",",",PUNCT,9,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,8,як,як,SCONJ,9,mark
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,9,записано,записати,VERB,15,parataxis
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,10,в,в,ADP,11,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,11,рішенні,рішення,NOUN,9,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,12,Конституційного,конституційний,ADJ,13,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,13,Суду,суд,NOUN,11,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,14,",",",",PUNCT,9,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,15,можуть,могти,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,16,не,не,PART,17,advmod:neg
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,17,приходити,приходити,VERB,15,xcomp
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,18,до,до,ADP,20,case
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,19,Верховної,верховний,ADJ,20,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,20,Ради,рада,NOUN,17,obl
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,21,України,Україна,PROPN,20,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p24.lang1.s4,22,.,.,PUNCT,15,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,1,Шановні,шановний,ADJ,3,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,2,народні,народний,ADJ,3,amod
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,3,депутати,депутат,NOUN,6,vocative
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,4,",",",",PUNCT,3,punct
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,5,ми,ми,PRON,6,nsubj
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,6,несемо,нести,VERB,0,root
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,7,відповідальність,відповідальність,NOUN,6,obj
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,8,за,за,ADP,10,case
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,9,той,той,DET,10,det
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,10,склад,склад,NOUN,7,nmod
train,ParlaMint-UA_2004-11-27-m0.u23.p25.lang1.s1,11,Центральної,центральний,ADJ,13,amod
